,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,id
1091,0.527,0.835,-5.298,0.0433,0.0166,0.0,0.249,125.983,0ct6r3EGTcMLPtrXHDvVjc
1092,0.683,0.708,-6.244,0.0305,0.0398,0.155,0.686,92.991,2XMTqoHHSH0lvuXrvIEdco
1093,0.681,0.314,-9.319,0.0581,0.2,9.82e-06,0.1,139.992,6mapJIPnQ23RTAevUoE0DL
1094,0.791,0.582,-7.323,0.286,0.0114,0.0,0.35,162.991,1e1JKLEDKP7hEQzJfNAgPl
1095,0.603,0.615,-4.931,0.165,0.0799,6.72e-05,0.117,158.657,4xigPf2sigSPmuFH3qCelB
1096,0.832,0.534,-7.813,0.253,0.345,0.0,0.165,93.924,1VLtjHwRWOVJiE5Py7JxoQ
1097,0.704,0.558,-7.273,0.0542,0.148,0.0,0.107,110.444,4lLtanYk6tkMvooU0tWzG8
1098,0.702,0.825,-3.787,0.0601,0.00883,0.0,0.0674,102.977,463CkQjx2Zk1yXoBuierM9
1099,0.899,0.713,-2.752,0.366,0.255,0.0,0.0708,90.051,7iL6o9tox1zgHpKUfh9vuC
1100,0.625,0.536,-5.428,0.0776,0.038,2.31e-05,0.167,159.914,3fpVWegR6YOS1Yk5HSMYIq
1101,0.412,0.227,-12.696,0.0359,0.787,4.69e-06,0.282,80.111,35r28RDot7nPE7y9K9H7l0
1102,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.112,107.993,3di5hcvxxciiqwMH1jarhY
1103,0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.368,186.113,6nTiIhLmQ3FWhvrGafw2zj
1104,0.775,0.585,-9.516,0.0271,0.0422,0.619,0.077,109.942,2cGxRwrMyEAp8dEbuZaVv6
1105,0.719,0.798,-4.582,0.0361,0.0162,2.34e-06,0.134,120.011,6b4IqYnduSQl3fE5YIbYVs
1106,0.597,0.517,-6.963,0.366,0.179,0.0,0.307,92.035,0oJMv049q8hEkes9w0L1J4
1107,0.665,0.498,-8.185,0.0832,0.228,0.0,0.0757,81.967,5yuShbu70mtHXY0yLzCQLQ
1108,0.883,0.525,-8.054,0.0633,0.189,0.0,0.0971,99.978,2zjGJ0dChMR0KxBZS15aqo
1109,0.542,0.674,-4.169,0.21,0.0588,0.0,0.0955,76.388,0Xek5rqai2jcOWCYWJfVCF
1110,0.408,0.862,-2.637,0.301,0.158,0.0,0.0964,81.416,2QUenCbs1tWfw1cQE4pV8C
1111,0.714,0.563,-7.574,0.0723,0.0266,0.0,0.0776,100.091,1ID1QFSNNxi0hiZCNcwjUC
1112,0.789,0.72,-5.652,0.218,0.223,0.0,0.129,122.031,3H7ihDc1dqLriiWXwsc2po
1113,0.573,0.929,-3.942,0.109,0.197,0.000112,0.0567,127.934,24LS4lQShWyixJ0ZrJXfJ5
1114,0.767,0.889,-2.988,0.0963,0.00611,0.0,0.402,119.93,0k664IuFwVP557Gnx7RhIl
1115,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,173.93,4Dvkj6JhhA12EX05fT7y2e
1116,0.44,0.317,-9.258,0.0531,0.891,4.78e-06,0.141,169.914,6xGruZOHLs39ZbVccQTuPZ
1117,0.831,0.427,-6.903,0.106,0.0531,0.0,0.307,93.004,2wAJTrFhCnQyNSD3oUgTZO
1118,0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,127.961,3MOECVkNshqHYTPt5DZcdN
1119,0.852,0.698,-7.206,0.0629,0.00839,1.03e-06,0.0773,113.039,4wNIkl5XGiAACjFBlDWuSd
1120,0.583,0.621,-6.902,0.0479,0.00972,0.00106,0.181,140.036,6jG2YzhxptolDzLHTGLt7S
1121,0.522,0.385,-7.355,0.0288,0.536,0.0,0.135,89.792,2RttW7RAu5nOAfq6YFvApB
1122,0.876,0.662,-6.482,0.426,0.0608,0.0,0.127,75.445,2gwkD6igEhQbDQegRCcdoB
1123,0.802,0.966,-3.933,0.0424,0.18,0.0,0.0611,130.099,52Zr0sinhWTCRrQhRRY4EP
1124,0.534,0.87,-3.078,0.0425,0.000334,0.0,0.241,126.019,0JiY190vktuhSGN6aqJdrt
1125,0.741,0.667,-5.445,0.134,0.0575,0.0,0.106,112.956,1louJpMmzEicAn7lzDalPW
1126,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,95.881,4w8niZpiMy6qz1mntFA5uM
1127,0.628,0.676,-5.911,0.0916,0.00957,2.65e-05,0.121,85.984,0VwNdo84DaVYLIkbVO86ND
1128,0.662,0.586,-8.821,0.0307,0.097,0.00272,0.115,90.0,2rizacJSyD9S1IQUxUxnsK
1129,0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,109.891,7qEHsqek33rTcFNT9PFqLf
1130,0.637,0.643,-6.571,0.0519,0.13,1.8e-06,0.142,97.008,0V3wPSX9ygBnCm8psDIegu
1131,0.531,0.752,-6.161,0.0305,0.0421,0.0,0.12,89.917,3ZdJffjzJWFimSQyxgGIxN
1132,0.758,0.871,-6.408,0.147,0.0062,0.0,0.0663,126.994,6bNB5gxFX6Q87DbQWb8OWZ
1133,0.572,0.75,-5.042,0.0604,0.0946,0.0,0.378,144.081,2GjMaJ7DacMIkgoe8oMXGg
1134,0.674,0.774,-7.567,0.0892,0.0686,0.00188,0.393,112.05,62aP9fBQKYKxi7PDXwcUAS
1135,0.52,0.761,-3.093,0.0853,0.256,4.96e-06,0.17,141.971,7vGuf3Y35N4wmASOKLUVVU
1136,0.715,0.715,-7.364,0.0904,0.0526,0.0,0.0936,134.923,72FNf7DAlWLmuHiLTBcNHY
1137,0.483,0.303,-10.058,0.0429,0.694,0.0,0.115,133.406,53QF56cjZA9RTuuMZDrSA6
1138,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,100.418,50kpGaPAhYJ3sGmk6vplg0
1139,0.816,0.726,-3.998,0.129,0.099,0.0,0.372,136.048,58q2HKrzhC3ozto2nDdN4z
1140,0.79,0.701,-4.81,0.365,0.0317,8.06e-05,0.0311,159.972,4JUPEh2DVSXFGExu4Uxevz
1141,0.674,0.428,-9.504,0.122,0.121,0.0,0.132,84.878,2dLLR6qlu5UJ5gk0dKz0h3
1142,0.694,0.81,-3.556,0.0661,0.122,0.0,0.141,137.968,2Sh4sAOfnSHEVKFyysxzat
1143,0.781,0.445,-6.061,0.0295,0.474,0.0,0.184,78.998,34gCuhDGsG4bRPIf9bb02f
1144,0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,123.962,0azC730Exh71aQlOt9Zj3y
1145,0.324,0.416,-8.92,0.0368,0.262,3.69e-05,0.11,113.986,2nMeu6UenVvwUktBCpLMK9
1146,0.338,0.803,-5.412,0.0413,0.0187,0.0,0.136,151.994,4IoYz8XqqdowINzfRrFnhi
1147,0.792,0.511,-6.876,0.0409,0.124,9.04e-05,0.14,113.983,30QR0ndUdiiMQMA9g1PGCm
1148,0.799,0.586,-6.735,0.0377,0.162,2.03e-06,0.193,120.97,0TVV2gFROJaB3kIZyCUvIY
1149,0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,101.969,0vbtURX4qv1l7besfwmnD8
1150,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,128.011,2LEF1A8DOZ9wRYikWgVlZ8
1151,0.655,0.441,-5.245,0.0629,0.474,0.0,0.099,139.957,4S2uhQE8L9V6p7rj7SiauJ
1152,0.358,0.557,-7.398,0.059,0.695,0.0,0.0902,85.043,5uCax9HTNlzGybIStD3vDh
1153,0.826,0.694,-7.862,0.0315,0.316,0.0285,0.074,123.932,4T6FWA703h6H7zk1FoSARw
1154,0.496,0.682,-4.095,0.0294,0.00552,2.94e-05,0.0589,167.06,5GorCbAP4aL0EJ16frG2hd
1155,0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,94.467,5odlY52u43F5BjByhxg7wg
1156,0.575,0.386,-9.584,0.037,0.785,0.000289,0.229,116.408,2ZWlPOoWh0626oTaHrnl2a
1157,0.712,0.772,-3.024,0.346,0.0521,4.35e-06,0.0368,84.722,3G0yz3DZn3lfraledmBCT0
1158,0.399,0.787,-2.88,0.0499,0.0197,6.07e-05,0.0685,117.089,2s1sdSqGcKxpPr5lCl7jAV
1159,0.727,0.739,-3.805,0.0411,0.365,0.00137,0.161,93.005,2Xr1dTzJee307rmrkt8c0g
1160,0.487,0.534,-5.664,0.0555,0.36,0.0,0.1,131.798,3UoULw70kMsiVXxW0L3A33
1161,0.693,0.729,-2.99,0.378,0.171,0.0,0.07,117.848,6etwirSInfuJrSOlogS6Sh
1162,0.843,0.359,-7.417,0.461,0.069,0.0,0.12,81.987,2ANLarE8yHVsLWW21nj79M
1163,0.63,0.631,-6.211,0.0396,0.0129,0.0,0.142,80.512,4n3aUQnIxtVXpDwFvi66VD
1164,0.801,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,79.028,6QgjcU0zLnzq5OrUoSZ3OK
1165,0.734,0.874,-3.158,0.0662,0.168,1.14e-05,0.0489,122.953,6cx06DFPPHchuUAcTxznu9
1166,0.407,0.147,-8.822,0.0355,0.857,2.89e-06,0.0913,141.284,6Vc5wAMmXdKIAM7WUoEb7N
1167,0.759,0.548,-6.049,0.029,0.0392,0.0,0.0828,116.967,6v3KW9xbzN5yKLt9YKDYA2
1168,0.63,0.633,-7.088,0.0457,0.00776,0.0,0.0541,93.995,3Z8FwOEN59mRMxDCtb8N0A
1169,0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,138.178,7LVHVU3tWfcxj5aiPFEW4Q
1170,0.716,0.512,-6.257,0.0331,0.483,0.0,0.0928,104.957,7uoFMmxln0GPXQ0AcCBXRq
1171,0.636,0.676,-3.442,0.0263,0.0807,0.0,0.0831,113.98,6jHvX8ZnHKC1PnrPMJ0Emt
1172,0.561,0.0848,-15.099,0.0404,0.913,2.62e-05,0.112,102.128,4CxFN5zON70B3VOPBYbd6P
1173,0.597,0.45,-6.658,0.0418,0.223,0.0,0.382,178.765,4HBZA5flZLE435QTztThqH
1174,0.607,0.673,-6.484,0.0611,0.181,0.0,0.069,88.952,5xdVqHtFS0eLuNp4Z8Wbpa
1175,0.599,0.571,-4.998,0.0665,0.198,0.0,0.0969,151.974,2VdT56BGpdqNHUgOe1j5vc
1176,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,134.052,5jE48hhRu8E6zBDPRSkEq7
1177,0.686,0.73,-5.077,0.374,0.278,4.76e-05,0.106,128.943,1e4rwBPVI32vZtTJu7mJ4J
1178,0.835,0.626,-5.833,0.125,0.0589,6e-05,0.396,91.03,2G7V7zsVDxg1yRsu7Ew9RJ
1179,0.682,0.471,-9.182,0.0301,0.765,0.0,0.0908,79.907,1K3LRUEcUz5FMtPYyg0F45
1180,0.726,0.554,-5.29,0.0917,0.0421,0.0,0.106,169.999,4kV4N9D1iKVxx1KLvtTpjS
1181,0.723,0.504,-5.572,0.0392,0.388,7.4e-05,0.087,133.975,4IhKLu7Vk3j2TLmnFPl6To
1182,0.703,0.723,-5.45,0.0412,0.0302,2.06e-06,0.126,104.969,2LskIZrCeLxRvCiGP8gxlh
1183,0.841,0.733,-5.077,0.142,0.0246,0.0,0.174,130.009,7xVLFuuYdAvcTfcP3IG3dS
1184,0.61,0.458,-11.336,0.36,0.696,0.000103,0.0852,192.099,4at3d5QWnlibMVN75ECDrp
1185,0.604,0.366,-7.519,0.0282,0.578,0.0,0.133,141.981,46IZ0fSY2mpAiktS3KOqds
1186,0.851,0.629,-8.385,0.175,0.00705,0.000372,0.0746,125.984,6Rb0ptOEjBjPPQUlQtQGbL
1187,0.703,0.868,-4.661,0.0291,0.15,0.132,0.104,121.03,1NDxZ7cFAo481dtYWdrUnR
1188,0.596,0.73,-4.091,0.151,0.24,0.0,0.325,85.979,285HeuLxsngjFn4GGegGNm
1189,0.685,0.731,-5.503,0.414,0.0292,0.0,0.369,145.245,275a9yzwGB6ncAW4SxY7q3
1190,0.762,0.766,-3.955,0.0343,0.00776,6.98e-05,0.128,130.001,2B4GHvToeLTOBB4QLzW3Ni
1191,0.874,0.692,-5.28,0.0431,0.0412,7.24e-05,0.324,116.017,55h7vJchibLdUkxdlX3fK7
1192,0.83,0.585,-5.802,0.0366,0.225,0.00209,0.0576,105.03,5bgwqaRSS3M8WHWruHgSL5
1193,0.617,0.684,-3.618,0.0439,0.0545,0.0,0.104,132.113,05mDaV9Vb3wrzjF6OPZnhq
1194,0.635,0.841,-5.379,0.0422,0.0134,0.0,0.0622,109.021,47Slg6LuqLaX0VodpSCvPt
1195,0.825,0.575,-4.87,0.0633,0.025,9.94e-06,0.205,153.954,0zO8ctW0UiuOefR87OeJOZ
1196,0.727,0.626,-8.415,0.0726,0.0469,2.58e-05,0.126,86.97,5f1joOtoMeyppIcJGZQvqJ
1197,0.618,0.717,-5.738,0.318,0.00256,0.0,0.625,190.05,5NQbUaeTEOGdD6hHcre0dZ
1198,0.798,0.62,-7.079,0.232,0.414,0.0192,0.112,120.031,6f3Slt0GbA2bPZlz0aIFXN
1199,0.311,0.485,-5.726,0.0365,0.701,0.0,0.0726,77.355,55Am8neGJkdj2ADaM3aw5H
1200,0.535,0.626,-3.895,0.0274,0.0717,0.00127,0.158,81.963,5lg33MHs1BoUtJVClw8ZpI
1201,0.575,0.734,-4.949,0.057,0.0757,0.0,0.241,83.986,6M0IsaUX4GNyto4niSegfI
1202,0.652,0.631,-5.718,0.0893,0.524,0.000579,0.165,127.998,7AzlLxHn24DxjgQX73F9fU
1203,0.584,0.54,-7.786,0.0576,0.0895,0.0,0.261,137.972,3ebXMykcMXOcLeJ9xZ17XH
1204,0.696,0.921,-3.755,0.0363,0.00314,5.24e-05,0.0842,119.001,0SiywuOBRcynK0uKGWdCnn
1205,0.773,0.747,-4.061,0.0885,0.0242,8.99e-06,0.109,126.014,0ErK6K0kYr0Ow2RkPMhmMs
1206,0.613,0.622,-5.794,0.0334,0.00882,0.0,0.37,80.003,2y4lAQpi5VTNLu2ldeTdUH
1207,0.897,0.662,-6.903,0.292,0.0852,0.0,0.534,112.511,78QR3Wp35dqAhFEc2qAGjE
1208,0.79,0.647,-5.983,0.136,0.0515,0.0,0.248,87.999,4ZMJshw6UOvaTWWThYtEoW
1209,0.688,0.53,-5.507,0.0333,0.443,0.0,0.0995,106.958,60iSKGrGazRzICtMjADNSM
1210,0.725,0.534,-6.238,0.0946,0.0752,0.0,0.0919,91.974,72TFWvU3wUYdUuxejTTIzt
1211,0.527,0.834,-5.531,0.0447,0.00107,0.000102,0.0993,110.065,6otiaV2fagE3s8IvP6WkwG
1212,0.845,0.561,-5.253,0.0778,0.211,3.49e-06,0.0383,109.974,6wmAHw1szh5RCKSRjiXhPe
1213,0.718,0.767,-5.641,0.166,0.138,0.0,0.114,160.084,7oJrVhiTPZGBXWPwhxjy9S
1214,0.498,0.59,-4.721,0.032,0.511,0.0,0.107,145.867,1wVuPmvt6AWvTL5W2GJnzZ
1215,0.584,0.756,-6.245,0.362,0.0266,0.0,0.36,165.269,3itijJswMR7p7RbfqlYf1Z
1216,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,143.994,3w3y8KPTfNeOKPiqUTakBh
1217,0.655,0.672,-4.966,0.0581,0.253,0.0,0.312,98.005,1HvCFAUIWQsWV9zud3UhDl
1218,0.548,0.653,-3.875,0.081,0.456,0.0,0.103,150.068,0t3ZvGKlmYmVsDzBJAXK8C
1219,0.534,0.868,-5.057,0.205,0.187,0.0032,0.148,159.763,0w75KG0DuLDi6tdHmEMovD
1220,0.643,0.783,-6.458,0.0856,0.047,0.0,0.083,154.084,7iDa6hUg2VgEL1o1HjmfBn
1221,0.864,0.664,-7.315,0.104,0.0476,0.0,0.0863,94.932,5gQcxYXqnofyocKgEbGYKt
1222,0.59,0.468,-11.083,0.185,0.0789,0.0,0.101,92.287,3O8NlPh2LByMU9lSRSHedm
1223,0.465,0.735,-3.715,0.117,0.0711,0.0,0.0975,173.935,19a3JfW8BQwqHWUMbcqSx8
1224,0.729,0.675,-6.003,0.0312,0.175,1.58e-06,0.55,119.968,1fidCEsYlaVE3pHwKCvpFZ
1225,0.713,0.718,-3.806,0.0278,0.00233,0.0,0.0838,126.999,5G2c6FsfTzgYUzageCmfXY
1226,0.747,0.571,-7.916,0.478,0.38,0.0,0.534,172.104,79XrkTOfV1AqySNjVlygpW
1227,0.457,0.899,-2.591,0.132,0.0019,0.0,0.831,147.268,6JyuJFedEvPmdWQW0PkbGJ
1228,0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,114.996,1qEmFfgcLObUfQm0j1W2CK
1229,0.625,0.814,-5.181,0.0657,0.0172,0.0,0.158,144.991,2Y0wPrPQBrGhoLn14xRYCG
1230,0.779,0.705,-3.895,0.0344,0.369,7.91e-06,0.124,101.022,27u7t9d7ZQoyjsCROHuZJ3
1231,0.756,0.77,-3.502,0.0343,0.191,0.0,0.178,119.961,5BHtT1xpC44pGy1J7RKY4T
1232,0.824,0.733,-5.474,0.0613,0.0362,0.0,0.325,97.972,7FYH5AW3bVfZHJIQpq3UOA
1233,0.76,0.703,-5.412,0.054,0.103,0.0,0.0913,95.997,1u8c2t2Cy7UBoG4ArRcF5g
1234,0.664,0.708,-4.154,0.0474,0.0337,0.0,0.0841,103.07,5Gu0PDLN4YJeW75PpBSg9p
1235,0.595,0.784,-4.878,0.102,0.216,0.0,0.0608,124.111,5K6Ssv4Z3zRvxt0P6EKUAP
1236,0.836,0.743,-6.305,0.0656,0.0995,0.0,0.335,108.966,1PckUlxKqWQs3RlWXVBLw3
1237,0.524,0.364,-10.209,0.0367,0.808,0.0,0.1,75.24,1RMJOxR6GRPsBHL8qeC2ux
1238,0.322,0.28,-9.367,0.0281,0.468,1.1e-06,0.102,85.794,1Cj2vqUwlJVG27gJrun92y
1239,0.746,0.69,-7.956,0.164,0.247,0.0,0.101,89.977,7ytR5pFWmSjzHJIeQkgog4
1240,0.729,0.475,-4.985,0.0364,0.378,0.0,0.12,62.52,39LmTF9RgyakzSYX8txrow
1241,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,104.066,6gpcs5eMhJwax4mIfKDYQk
1242,0.788,0.844,-3.131,0.0334,0.25,0.000678,0.0723,113.324,6ic8OlLUNEATToEFU3xmaH
1243,0.617,0.717,-7.858,0.153,0.00564,0.0,0.408,103.992,0j2T0R9dR9qdJYsB7ciXhf
1244,0.673,0.649,-8.433,0.196,0.188,0.0,0.122,153.075,2BJSMvOGABRxokHKB0OI8i
1245,0.439,0.489,-6.286,0.0368,0.132,0.000643,0.114,143.808,4IqcDJPzDL8Hq8KwAX4jUE
1246,0.7,0.49,-5.187,0.076,0.186,0.0,0.117,79.982,0eu4C55hL6x29mmeAjytzC
1247,0.528,0.511,-8.144,0.0324,0.126,0.0,0.101,100.1,3g0mEQx3NTanacLseoP0Gw
1248,0.867,0.744,-5.171,0.227,0.268,0.0,0.0713,84.005,1Z0cZI0UzNbP9L8MzzGxqf
1249,0.541,0.591,-6.688,0.0336,0.289,0.000431,0.124,111.676,0cBPuDA3xUjR4Vh9o7CKy8
1250,0.548,0.735,-7.572,0.236,0.173,0.0,0.195,101.252,7LpMG3AEaIJgs62HQhAa91
1251,0.687,0.792,-2.749,0.0452,0.191,0.0,0.167,100.011,7BqHUALzNBTanL6OvsqmC1
1252,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,67.528,5XeFesFbtLpXzIVDNQP22n
1253,0.414,0.857,-4.078,0.0808,0.0287,0.00574,0.343,128.024,07nH4ifBxUB4lZcsf44Brn
1254,0.884,0.826,-3.672,0.0853,0.222,2.29e-06,0.0651,94.997,7fPyCCiXVwbzPQ1MtoUChl
1255,0.792,0.895,-3.112,0.0587,0.165,0.0,0.0501,94.968,737gzPI5VAmgUGWiJ9yXuu
1256,0.912,0.716,-4.141,0.0697,0.0904,0.0,0.0491,94.981,3W3KtDwAIg3mAruSpnfG3Q
1257,0.699,0.713,-5.507,0.0594,0.04,3.11e-06,0.294,121.993,2qT1uLXPVPzGgFOx4jtEuo
1258,0.759,0.459,-5.187,0.0948,0.00323,0.0,0.0906,109.997,1mWdTewIgB3gtBM3TOSFhB
1259,0.565,0.646,-4.749,0.0335,0.0412,0.0,0.362,91.973,3MGJF1CDFGfjXESL2Heva0
1260,0.503,0.748,-4.124,0.0619,0.0305,0.0,0.343,125.896,05XtssRLI22p8wLFIr7Vrl
1261,0.814,0.813,-3.023,0.0561,0.03,9.33e-05,0.255,79.997,6Za3190Sbw39BBC77WSS1C
1262,0.671,0.939,-3.206,0.161,0.191,0.0,0.298,129.024,4QNpBfC0zvjKqPJcyqBy9W
1263,0.647,0.585,-6.123,0.0512,0.00314,0.0,0.165,131.934,4jbmgIyjGoXjY01XxatOx6
1264,0.671,0.672,-3.094,0.0688,0.0329,0.0,0.118,97.979,1OAh8uOEOvTDqkKFsKksCi
1265,0.488,0.343,-8.985,0.0436,0.556,0.0,0.21,102.819,4l0Mvzj72xxOpRrp6h8nHi
1266,0.514,0.683,-5.099,0.0367,0.0749,2.64e-06,0.392,159.814,5JLv62qFIS1DR3zGEcApRt
1267,0.361,0.831,-1.944,0.198,0.147,0.0,0.244,168.617,568BqBOqxp0xyv93dmjv3Q
1268,0.432,0.725,-4.862,0.0431,0.00273,0.0,0.208,128.902,009ImBOrIUlWgla8U05RAC
1269,0.662,0.413,-7.357,0.0299,0.213,0.0,0.134,93.005,1KMkcUvF7m3SDChDOa7i5L
1270,0.588,0.791,-5.595,0.0402,0.00245,0.00258,0.118,94.933,0ug5NqcwcFR2xrfTkc7k8e
1271,0.567,0.818,-4.362,0.263,0.181,0.0,0.315,210.857,4lZbw23ts5G4nlzGgQbAxc
1272,0.578,0.574,-6.209,0.0454,0.196,0.0,0.083,174.152,0kN8xEmgMW9mh7UmDYHlJP
1273,0.744,0.766,-6.375,0.0265,0.0873,0.0,0.509,127.966,2H1047e0oMSj10dgp7p2VG
1274,0.737,0.494,-9.723,0.416,0.629,0.0,0.126,94.485,2WC4sK0ryyysQhtDok9Ytr
1275,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,136.245,62yJjFtgkhUrXktIoSjgP2
1276,0.73,0.769,-5.114,0.0298,0.138,0.0,0.0473,104.948,4OSBTYWVwsQhGLF9NHvIbR
1277,0.671,0.876,-6.034,0.239,0.266,0.0,0.444,100.016,1cdzfFjEbUbgTm5nv3FgXR
1278,0.568,0.656,-5.413,0.0433,0.0211,1.37e-05,0.213,100.049,4OafepJy2teCjYJbvFE60J
1279,0.878,0.619,-5.56,0.102,0.0533,0.0,0.113,136.041,2YpeDb67231RjR0MgVLzsG
1280,0.745,0.642,-6.257,0.287,0.0204,0.0,0.0658,179.974,1lOe9qE0vR9zwWQAOk6CoO
1281,0.56,0.959,-2.433,0.102,0.000722,0.000221,0.209,163.983,45hOioMDJktr86iKDHC8gr
1282,0.449,0.465,-8.964,0.0791,0.524,1.02e-06,0.303,89.087,3FAJ6O0NOHQV8Mc5Ri6ENp
1283,0.673,0.886,-4.44,0.0431,0.185,0.0,0.0826,97.012,4HlFJV71xXKIGcU3kRyttv
1284,0.638,0.717,-4.722,0.0337,0.346,0.0,0.105,100.027,4VUwkH455At9kENOfzTqmF
1285,0.511,0.472,-9.277,0.091,0.534,0.614,0.11,127.978,2MvvoeRt8NcOXWESkxWn3g
1286,0.595,0.678,-5.18,0.0335,0.0199,0.00389,0.418,117.067,5fEB6ZmVkg63GZg9qO86jh
1287,0.597,0.919,-2.954,0.0439,0.000145,0.0,0.282,113.991,4k80K0b6KZ2QjAYkXON7q6
1288,0.594,0.721,-7.812,0.0957,0.0209,8.55e-06,0.0879,128.942,6ie2Bw3xLj2JcGowOlcMhb
1289,0.553,0.664,-7.417,0.0741,0.0709,0.0056,0.106,140.06,3fVnlF4pGqWI9flVENcT28
1290,0.67,0.776,-4.091,0.047,0.00388,0.000184,0.122,115.034,4b93D55xv3YCH5mT4p6HPn
1291,0.677,0.485,-5.795,0.0361,0.529,2.04e-05,0.0766,82.001,7795WJLVKJoAyVoOtCWqXN
1292,0.675,0.561,-7.678,0.0352,0.233,0.0,0.0793,130.098,1jJvopaIseWJor5ko3Q5AG
1293,0.705,0.78,-6.267,0.0805,0.456,0.00152,0.115,142.028,0qt5f5EL92o8Snzopsv0en
1294,0.498,0.598,-6.638,0.0377,0.00786,0.0,0.111,140.078,1FpVJ7HpZInE2GvhVE2TwT
1295,0.76,0.886,-5.356,0.0258,0.0219,7.43e-06,0.623,123.002,7icHQ0UDRFe98tfvI0yyhL
1296,0.56,0.551,-5.446,0.0563,0.445,0.0,0.163,119.777,476j7IDRIDRvv1Xu71EVc8
1297,0.866,0.813,-4.063,0.0554,0.38,0.0,0.0779,121.998,7JJmb5XwzOO8jgpou264Ml
1298,0.578,0.866,-3.804,0.0619,0.00701,0.0,0.257,128.038,4kbj5MwxO1bq9wjT5g9HaA
1299,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.115,122.017,6sy3LkhNFjJWlaeSMNwQ62
1300,0.652,0.557,-5.714,0.0318,0.74,0.0,0.124,150.073,2qxmye6gAegTMjLKEBoR3d
1301,0.56,0.857,-4.145,0.0384,0.0594,0.0,0.381,119.975,3p6u2A85mjpENdBs4cnWR4
1302,0.936,0.585,-6.914,0.125,0.0142,0.0,0.132,124.991,0wbnC9AUenxp613TYaJsGK
1303,0.642,0.289,-9.918,0.0367,0.669,0.0,0.18,84.996,1XpYodsD36XN7ygcdF7mJJ
1304,0.694,0.685,-6.535,0.133,0.224,0.0,0.124,158.831,6wQlQrTY5mVS8EGaFZVwVF
1305,0.695,0.54,-5.692,0.0493,0.299,0.0,0.367,121.932,4fouWK6XVHhzl78KzQ1UjL
1306,0.754,0.575,-8.393,0.0682,0.045,0.00131,0.276,86.009,7rC5Pl8rQSX4myONQHYPBK
1307,0.652,0.749,-5.248,0.0886,0.0848,0.0,0.604,94.103,1z6WtY7X4HQJvzxC4UgkSf
1308,0.609,0.435,-7.861,0.285,0.522,0.0,0.118,131.995,4TTV7EcfroSLWzXRY6gLv6
1309,0.672,0.855,-3.764,0.0397,0.021,0.0,0.323,123.056,24ySl2hOPGCDcxBxFIqWBu
1310,0.546,0.311,-10.396,0.0288,0.818,1.65e-05,0.107,147.464,40EB7ABUO6MoWMUwPKptJ7
1311,0.491,0.607,-6.333,0.0668,0.0125,1.52e-06,0.289,176.112,2Fjz5ZC5BvFdCqcnTZ3ilH
1312,0.543,0.39,-7.202,0.0322,0.489,0.0,0.111,73.415,0jdny0dhgjUwoIp5GkqEaA
1313,0.707,0.924,-2.842,0.031,0.000972,0.00703,0.204,127.937,1gihuPhrLraKYrJMAEONyc
1314,0.677,0.401,-8.467,0.0308,0.712,0.0,0.116,111.825,0qvzXomUDJVaUboy2wMfiS
1315,0.831,0.502,-4.045,0.046,0.101,0.0,0.122,100.541,5ry2OE6R2zPQFDO85XkgRb
1316,0.967,0.583,-5.562,0.0789,0.0584,0.0,0.0519,117.0,0O45fw2L5vsWpdsOdXwNAR
1317,0.616,0.789,-4.874,0.0377,0.053,0.0,0.142,83.066,6wJwkMo278iWVlWl1XQ4WA
1318,0.574,0.512,-6.664,0.0503,0.234,0.0,0.0946,76.899,4rHZZAmHpZrA3iH5zx8frV
1319,0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,119.972,5Ohxk2dO5COHF1krpoPigN
1320,0.617,0.759,-6.785,0.0678,0.0026,0.0,0.419,122.924,36phXHOKx8rO7CMp2vNX4x
1321,0.757,0.678,-5.529,0.233,0.0472,9.14e-06,0.0654,120.075,2hgzdQdnfWwtdpZbhZlV72
1322,0.794,0.653,-7.839,0.104,0.0489,4.88e-05,0.1,117.996,3BtuIIrQlkujKPuWF2B85z
