,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,cluster
3570,0.663,0.777,-5.496,0.0375,0.0157,0.00829,0.0755,143.003,1
3571,0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,127.999,3
3572,0.67,0.829,-7.2,0.0427,0.0192,0.000225,0.089,125.01,3
3573,0.506,0.805,-4.119,0.0469,0.00711,0.00193,0.0856,126.008,3
3574,0.68,0.942,-4.208,0.0631,0.175,0.0013,0.117,123.976,3
3575,0.708,0.945,-3.247,0.234,0.00104,0.0803,0.227,127.96,3
3576,0.551,0.833,-5.217,0.03,0.0391,2.77e-06,0.0632,129.885,3
3577,0.352,0.911,-5.23,0.0747,0.00121,0.0,0.0995,148.033,14
3578,0.461,0.834,-4.868,0.0989,0.0232,1.14e-05,0.14,135.007,3
3579,0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,95.977,15
3580,0.468,0.627,-5.085,0.0476,0.0281,7.97e-06,0.11,179.642,14
3581,0.549,0.754,-4.011,0.0407,0.000675,6.24e-06,0.0912,139.052,3
3582,0.465,0.951,-2.114,0.0343,0.000571,7.06e-06,0.061,93.966,3
3583,0.604,0.822,-5.498,0.111,0.00433,0.0,0.157,130.944,3
3584,0.534,0.392,-7.636,0.0267,0.649,0.000227,0.0948,90.379,15
3585,0.482,0.59,-6.399,0.0485,0.202,2.48e-05,0.0592,89.354,17
3586,0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,138.178,2
3587,0.474,0.622,-6.381,0.061,0.0129,3.82e-06,0.327,176.062,7
3588,0.703,0.444,-9.331,0.0417,0.559,0.0,0.0973,150.96,15
3589,0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,98.007,5
3590,0.704,0.634,-7.374,0.0428,0.393,3.17e-05,0.0952,113.927,15
3591,0.648,0.736,-7.948,0.0385,0.0444,0.000137,0.171,103.027,17
3592,0.55,0.689,-7.76,0.094,0.0498,0.0,0.207,99.904,17
3593,0.68,0.772,-5.995,0.0416,0.535,0.0153,0.147,105.005,15
3594,0.689,0.68,-7.196,0.0427,0.321,0.0211,0.0431,100.987,9
3595,0.679,0.576,-6.609,0.0402,0.261,0.000113,0.366,154.09,1
3596,0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,169.977,1
3597,0.423,0.797,-4.659,0.124,0.177,0.0,0.137,82.617,17
3598,0.778,0.566,-6.959,0.0311,0.672,0.000197,0.0698,117.971,15
3599,0.328,0.936,-3.254,0.0628,0.0665,2.61e-06,0.165,162.97,14
3600,0.484,0.905,-3.506,0.0481,0.146,1.13e-06,0.24,125.414,3
3601,0.286,0.822,-3.366,0.0381,2.31e-05,1.31e-05,0.353,90.96,7
3602,0.85,0.837,-6.37,0.291,0.00956,0.0,0.0772,98.694,11
3603,0.834,0.878,-9.484,0.15,0.0461,0.0,0.334,102.848,12
3604,0.502,0.972,-3.96,0.0793,6.78e-05,0.000702,0.0627,138.019,3
3605,0.536,0.923,-3.494,0.125,0.0122,0.0,0.142,160.03,14
3606,0.746,0.846,-2.432,0.048,0.0485,0.0,0.195,114.955,9
3607,0.673,0.637,-4.518,0.0429,0.137,0.0,0.184,123.98,1
3608,0.607,0.878,-4.422,0.0665,0.000246,0.0,0.337,119.955,12
3609,0.632,0.877,-6.905,0.0606,0.154,0.0,0.328,138.391,12
3610,0.674,0.789,-6.903,0.0676,0.00178,0.00708,0.0753,129.802,1
3611,0.725,0.803,-4.083,0.0337,0.013,3.66e-05,0.0891,117.391,9
3612,0.595,0.717,-4.803,0.0295,0.0779,0.00274,0.108,88.969,17
3613,0.434,0.897,-4.918,0.0488,0.0103,0.0,0.612,148.726,7
3614,0.664,0.781,-6.547,0.0339,0.00103,5.33e-06,0.0867,110.0,9
3615,0.607,0.649,-6.695,0.0362,0.0306,2.46e-05,0.174,102.996,17
3616,0.59,0.671,-6.098,0.0706,0.0484,0.0,0.0604,149.982,1
3617,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,110.018,5
3618,0.687,0.793,-4.254,0.166,0.0603,0.0,0.582,107.045,5
3619,0.623,0.93,-5.285,0.0324,0.0141,1.64e-06,0.138,120.119,3
3620,0.64,0.533,-6.596,0.0706,0.119,0.0,0.0864,99.968,17
3621,0.407,0.663,-7.591,0.0305,0.255,0.000166,0.0913,75.989,17
3622,0.521,0.727,-6.193,0.0388,0.0876,0.0,0.237,88.983,17
3623,0.442,0.52,-8.648,0.0261,0.184,0.0,0.154,77.437,17
3624,0.355,0.918,-4.36,0.0746,0.00119,0.0,0.0971,148.114,14
3625,0.556,0.913,-2.36,0.0437,0.0193,8.59e-06,0.346,96.184,12
3626,0.628,0.867,-3.555,0.0913,0.0108,0.0,0.308,78.043,12
3627,0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.0944,122.769,15
3628,0.534,0.393,-7.813,0.0292,0.00479,0.0107,0.107,110.007,17
3629,0.624,0.876,-3.374,0.1,0.0735,0.0,0.327,99.943,12
3630,0.522,0.385,-7.355,0.0288,0.536,0.0,0.135,89.792,15
3631,0.838,0.492,-5.69,0.038,0.251,0.0,0.262,115.092,0
3632,0.459,0.883,-4.1,0.0476,0.000491,0.0267,0.118,147.943,14
3633,0.546,0.882,-4.019,0.0394,0.000784,0.0,0.186,139.966,3
3634,0.54,0.429,-11.822,0.0285,0.000202,0.355,0.141,110.171,0
3635,0.602,0.707,-4.097,0.302,0.393,0.0,0.165,75.087,13
3636,0.575,0.813,-4.34,0.0318,0.000542,0.0032,0.131,118.161,3
3637,0.395,0.979,-3.241,0.0766,0.0243,0.0,0.12,158.842,14
3638,0.733,0.882,-4.199,0.0389,0.051,9.92e-06,0.131,123.071,3
3639,0.606,0.532,-4.173,0.0248,0.0956,1.27e-05,0.276,95.315,17
3640,0.526,0.785,-6.334,0.0305,0.000722,0.00174,0.1,130.961,3
3641,0.371,0.64,-6.02,0.0301,0.000464,4.43e-05,0.168,74.537,17
3642,0.447,0.922,-3.278,0.0474,0.000307,0.354,0.0973,119.024,3
3643,0.413,0.784,-6.529,0.0431,0.000908,0.0,0.127,134.985,14
3644,0.331,0.558,-5.506,0.031,0.0689,1.96e-06,0.124,150.19,14
3645,0.546,0.946,-2.287,0.0494,0.000104,5.92e-05,0.0697,121.999,3
3646,0.291,0.79,-5.683,0.0363,0.00133,5.61e-06,0.0811,155.667,14
3647,0.617,0.717,-7.858,0.153,0.00564,0.0,0.408,103.992,12
3648,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,127.975,9
3649,0.756,0.674,-6.518,0.0959,0.0184,0.0,0.158,111.995,9
3650,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,85.03,17
3651,0.809,0.463,-11.377,0.0396,0.256,0.085,0.109,111.98,0
3652,0.378,0.638,-5.576,0.075,0.02,7.66e-05,0.0849,184.086,14
3653,0.643,0.849,-5.428,0.0526,0.0371,0.0,0.058,162.152,1
3654,0.366,0.94,-5.119,0.0696,0.000769,9.42e-05,0.188,130.198,7
3655,0.497,0.489,-7.724,0.294,0.0576,9.91e-05,0.122,171.853,8
3656,0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,93.034,13
3657,0.455,0.926,-4.639,0.0881,0.0129,0.000204,0.442,148.01,7
3658,0.422,0.901,-5.558,0.0686,0.000149,0.462,0.323,180.008,6
3659,0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,138.559,5
3660,0.547,0.827,-4.339,0.0282,1.09e-05,0.000125,0.409,105.913,12
3661,0.667,0.716,-5.21,0.0349,0.189,0.0,0.104,108.002,9
3662,0.423,0.94,-4.012,0.0635,0.00166,0.0,0.178,149.934,14
3663,0.634,0.861,-4.277,0.0398,0.00373,2.79e-06,0.315,124.996,12
3664,0.697,0.84,-4.602,0.054,0.106,0.0,0.748,128.034,5
3665,0.658,0.727,-6.695,0.04,0.0194,0.0,0.0543,108.058,9
3666,0.575,0.831,-5.972,0.0356,0.00406,0.000449,0.111,127.991,3
3667,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,150.011,1
3668,0.638,0.523,-6.664,0.357,0.00454,0.0,0.0842,139.913,8
3669,0.746,0.653,-6.745,0.289,0.378,0.0,0.229,75.016,13
3670,0.447,0.967,-2.706,0.0791,0.00448,0.0,0.487,179.999,7
3671,0.503,0.966,-3.876,0.0944,0.00572,1.55e-06,0.117,159.95,14
3672,0.576,0.598,-4.621,0.0289,0.132,0.0,0.18,102.042,17
3673,0.629,0.844,-6.507,0.0578,0.000841,0.0,0.131,123.012,3
3674,0.681,0.713,-6.868,0.0328,0.191,5.56e-06,0.0998,110.02,9
3675,0.729,0.505,-8.66,0.0461,0.0235,0.0,0.123,125.968,0
3676,0.712,0.799,-4.564,0.0703,0.0447,6.4e-05,0.37,83.996,12
3677,0.548,0.847,-3.237,0.186,0.0622,0.0,0.0816,171.447,14
3678,0.624,0.91,-5.703,0.0297,0.0285,0.000198,0.0789,104.042,3
3679,0.583,0.786,-3.142,0.0301,0.0208,0.0,0.188,123.055,3
3680,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,104.066,15
3681,0.552,0.846,-4.912,0.342,0.0114,0.0,0.309,98.56,13
3682,0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,124.949,9
3683,0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,172.094,14
3684,0.288,0.758,-5.692,0.0371,0.00616,0.0,0.303,97.094,17
3685,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,92.004,9
3686,0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,98.007,5
3687,0.447,0.922,-3.278,0.0474,0.000307,0.354,0.0973,119.024,3
3688,0.599,0.551,-5.937,0.0317,0.503,0.0,0.0875,121.122,15
3689,0.694,0.712,-3.923,0.046,0.132,0.0,0.211,98.023,9
3690,0.75,0.818,-4.601,0.0551,0.146,0.0,0.686,129.963,5
3691,0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,101.969,9
3692,0.579,0.558,-6.986,0.0895,0.0202,1.26e-06,0.212,179.949,1
3693,0.115,0.744,-4.931,0.0351,0.00241,0.00147,0.32,170.208,7
3694,0.56,0.792,-3.791,0.0265,0.237,0.000128,0.266,106.016,12
3695,0.549,0.992,-3.712,0.116,0.797,0.0,0.196,172.342,15
3696,0.584,0.698,-9.476,0.122,0.00257,0.0,0.295,103.966,12
3697,0.728,0.854,-3.86,0.0457,0.248,0.00188,0.149,121.995,9
3698,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,150.062,11
3699,0.746,0.846,-2.432,0.048,0.0485,0.0,0.195,114.955,9
3700,0.634,0.599,-5.447,0.0365,0.0288,0.0,0.197,112.215,17
3701,0.451,0.97,-4.938,0.107,0.0264,0.00355,0.102,122.444,3
3702,0.653,0.839,-5.077,0.0685,0.0369,0.0,0.068,149.034,3
3703,0.68,0.844,-1.729,0.299,0.23,0.0,0.0305,172.302,8
3704,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,104.504,9
3705,0.59,0.766,-3.983,0.178,0.0218,2.12e-05,0.104,98.829,3
3706,0.178,0.931,-3.366,0.0831,0.0128,0.000714,0.334,112.447,7
3707,0.223,0.985,-1.909,0.0957,0.0298,0.000424,0.11,126.612,14
3708,0.568,0.87,-2.258,0.0332,0.0459,0.0,0.12,109.819,3
3709,0.405,0.632,-5.132,0.0273,0.0316,0.00251,0.112,145.936,14
3710,0.294,0.747,-3.184,0.0339,0.0509,0.0287,0.12,151.062,14
3711,0.65,0.763,-4.297,0.0288,0.0204,0.00113,0.154,95.036,3
3712,0.65,0.763,-4.297,0.0288,0.0204,0.00113,0.154,95.036,3
3713,0.447,0.848,-6.175,0.222,0.033,7.46e-05,0.65,172.253,5
3714,0.351,0.939,-4.469,0.0564,6.42e-05,0.00113,0.296,182.067,14
3715,0.636,0.72,-6.195,0.0432,0.0893,0.0178,0.0868,124.944,1
3716,0.663,0.694,-8.627,0.171,0.0253,0.0,0.0698,167.953,1
3717,0.689,0.739,-5.81,0.026,1.51e-05,0.509,0.064,120.423,6
3718,0.76,0.891,-5.852,0.0372,0.0229,0.0869,0.298,120.264,12
3719,0.48,0.927,-2.209,0.0416,0.000175,0.674,0.361,115.909,6
3720,0.651,0.747,-5.456,0.0382,0.0848,0.000555,0.122,93.048,9
3721,0.617,0.642,-8.624,0.0334,0.13,0.157,0.0929,105.885,17
3722,0.417,0.596,-6.82,0.0302,0.0145,9.22e-05,0.0725,73.958,17
3723,0.359,0.913,-2.865,0.0391,6.31e-05,0.0121,0.0954,104.058,3
3724,0.33,0.982,-3.045,0.0926,0.0588,4.74e-05,0.519,136.986,7
3725,0.371,0.73,-5.207,0.0547,0.0106,0.0,0.38,200.019,7
3726,0.446,0.91,-4.481,0.0652,0.000254,9.76e-05,0.077,133.053,3
3727,0.484,0.727,-6.107,0.0358,0.198,0.00204,0.107,120.066,17
3728,0.512,0.662,-6.797,0.0439,0.0275,0.0,0.118,180.114,14
3729,0.446,0.871,-4.902,0.116,0.000252,8.13e-06,0.0996,159.863,14
3730,0.194,0.825,-2.605,0.041,0.0864,0.00284,0.182,169.974,14
3731,0.511,0.897,-2.087,0.0324,0.218,0.000142,0.573,86.994,5
3732,0.605,0.822,-4.833,0.0438,0.00671,0.134,0.147,167.997,14
3733,0.568,0.647,-5.974,0.0362,0.0408,3.28e-05,0.182,85.091,17
3734,0.501,0.809,-5.264,0.0938,0.0338,0.00602,0.119,149.964,14
3735,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,67.528,17
3736,0.676,0.905,-2.569,0.147,0.594,0.0,0.154,152.186,15
3737,0.606,0.942,-2.598,0.115,0.0737,2.23e-06,0.0709,106.02,3
3738,0.353,0.866,-3.274,0.0392,3.03e-05,3e-05,0.295,165.215,7
3739,0.65,0.836,-5.101,0.0334,0.00553,0.00101,0.192,119.933,3
3740,0.48,0.869,-4.865,0.0425,0.0068,0.000453,0.18,121.929,3
3741,0.49,0.956,-4.556,0.0407,0.00466,6.15e-06,0.242,160.028,14
3742,0.42,0.869,-3.753,0.0358,0.00173,0.00611,0.253,134.057,7
3743,0.784,0.728,-4.549,0.0539,0.34,0.0,0.222,110.165,9
3744,0.294,0.742,-2.334,0.0458,1.45e-05,0.0311,0.152,114.87,3
3745,0.535,0.948,-4.19,0.0356,0.00225,0.0,0.376,103.183,7
3746,0.604,0.894,-5.0,0.037,0.0212,0.0,0.0299,145.017,3
3747,0.629,0.422,-8.542,0.0411,0.705,0.0,0.124,129.456,15
3748,0.415,0.668,-6.849,0.036,0.212,0.0615,0.27,180.048,14
3749,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,105.143,3
3750,0.383,0.621,-5.878,0.113,0.0272,0.0,0.427,80.051,17
3751,0.507,0.985,-2.392,0.153,0.228,3.31e-05,0.19,150.059,14
3752,0.637,0.678,-3.798,0.266,0.209,0.0,0.156,84.039,13
3753,0.315,0.97,-3.245,0.068,0.000392,0.00255,0.435,138.206,7
3754,0.402,0.813,-4.357,0.0309,0.0463,0.00144,0.172,78.999,17
3755,0.728,0.638,-6.455,0.0336,0.249,0.0,0.116,130.014,1
3756,0.712,0.772,-3.024,0.346,0.0521,4.35e-06,0.0368,84.722,13
3757,0.397,0.839,-6.674,0.102,0.00125,0.0,0.576,116.947,5
3758,0.145,0.564,-3.486,0.0467,8.69e-06,0.218,0.384,72.65,17
3759,0.494,0.786,-2.096,0.0381,0.0137,0.000482,0.247,116.03,3
3760,0.0657,0.943,-2.71,0.138,0.000114,0.00016,0.313,190.555,14
3761,0.471,0.75,-4.864,0.196,3.13e-05,0.103,0.271,162.944,14
3762,0.493,0.808,-3.365,0.0362,0.000235,0.0,0.0983,117.971,3
3763,0.356,0.872,-7.837,0.068,0.00417,0.00975,0.0997,166.3,14
3764,0.511,0.815,-3.14,0.144,0.0491,0.0,0.0826,154.514,14
3765,0.665,0.542,-8.323,0.033,0.123,0.00291,0.342,97.975,12
3766,0.501,0.96,-3.893,0.0484,0.00163,0.0094,0.335,104.035,7
3767,0.52,0.759,-5.006,0.0413,0.000112,0.00256,0.0934,148.019,14
3768,0.396,0.831,-4.913,0.0359,0.0382,9.62e-05,0.0721,81.175,17
3769,0.357,0.667,-6.4,0.0514,0.09,0.0,0.0995,75.548,17
3770,0.724,0.573,-4.113,0.0549,0.118,0.0,0.538,113.088,5
3771,0.542,0.914,-4.747,0.113,0.0161,0.0,0.744,153.993,5
3772,0.465,0.735,-3.715,0.117,0.0711,0.0,0.0975,173.935,14
3773,0.531,0.803,-3.284,0.0717,0.0796,1.71e-05,0.176,142.113,3
3774,0.766,0.809,-6.123,0.279,0.0011,0.0,0.168,130.127,11
3775,0.401,0.951,-2.57,0.0483,0.00014,0.000117,0.147,120.879,3
3776,0.745,0.353,-10.614,0.0983,0.174,0.00662,0.118,160.111,0
3777,0.805,0.858,-3.067,0.105,0.194,7.89e-06,0.256,97.033,12
3778,0.901,0.697,-3.439,0.28,0.145,0.0,0.287,93.941,13
3779,0.37,0.96,-4.162,0.0378,0.000241,0.0116,0.0563,89.428,3
3780,0.585,0.972,-4.45,0.0534,0.0143,0.0,0.0707,110.006,3
3781,0.624,0.878,-2.934,0.0514,0.000457,0.0,0.0656,119.106,3
3782,0.593,0.2,-11.063,0.0311,0.904,0.0,0.0897,83.966,4
3783,0.489,0.892,-4.757,0.0786,0.000369,0.00293,0.411,137.93,7
3784,0.678,0.922,-5.311,0.219,0.329,0.0,0.0925,140.066,8
3785,0.491,0.561,-6.396,0.0279,0.274,2.16e-06,0.23,134.881,1
3786,0.604,0.812,-4.463,0.144,0.0872,0.0,0.255,81.563,12
3787,0.542,0.531,-7.481,0.0301,0.0033,1.51e-06,0.338,105.97,17
3788,0.699,0.6,-6.328,0.134,0.00231,0.00963,0.114,142.037,1
3789,0.498,0.647,-7.631,0.0358,0.00427,9.87e-06,0.146,163.87,1
3790,0.654,0.828,-5.377,0.0281,0.00146,0.000144,0.122,112.056,3
3791,0.348,0.875,-4.758,0.199,0.0341,0.0,0.117,169.152,14
3792,0.499,0.81,-5.579,0.0347,0.000637,0.0748,0.0625,131.052,3
3793,0.538,0.953,-5.611,0.056,0.0234,0.00126,0.113,100.033,3
3794,0.466,0.951,-3.314,0.125,0.0016,0.00242,0.351,165.107,7
3795,0.543,0.917,-3.391,0.0444,0.00572,7.76e-05,0.104,132.246,3
3796,0.48,0.927,-2.209,0.0416,0.000175,0.674,0.361,115.909,6
3797,0.702,0.903,-3.921,0.038,0.121,0.000123,0.168,125.948,3
3798,0.35,0.724,-5.888,0.0314,0.00203,0.00136,0.113,147.344,14
3799,0.233,0.946,-1.224,0.0797,0.0008,0.0,0.334,159.862,7
3800,0.63,0.804,-4.183,0.0363,0.215,0.0,0.253,123.146,12
3801,0.535,0.55,-7.249,0.0229,0.246,0.000105,0.124,90.086,17
3802,0.672,0.684,-5.468,0.158,0.604,0.0,0.081,180.008,15
3803,0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,143.95,1
3804,0.425,0.651,-6.131,0.0287,0.105,0.0,0.138,159.363,14
3805,0.526,0.756,-5.083,0.0266,0.4,2.39e-06,0.426,91.985,12
3806,0.526,0.895,-5.407,0.0543,0.0603,1.3e-06,0.582,101.016,5
3807,0.525,0.742,-5.643,0.0311,0.0874,0.149,0.117,117.029,3
3808,0.238,0.919,-6.893,0.0816,0.0257,2.31e-05,0.0914,101.752,3
3809,0.889,0.818,-4.639,0.253,0.47,0.0,0.179,96.063,13
3810,0.489,0.835,-4.448,0.0332,0.00746,0.0,0.146,145.885,14
3811,0.402,0.92,-2.944,0.0408,0.000174,0.0,0.0807,139.793,14
3812,0.58,0.702,-5.565,0.0337,0.0466,3.2e-06,0.536,105.076,5
3813,0.447,0.937,-2.811,0.0492,0.00768,1.33e-05,0.0787,93.452,3
3814,0.494,0.842,-4.784,0.0843,0.00579,0.0,0.122,162.011,14
3815,0.816,0.775,-3.323,0.234,0.16,0.00031,0.0543,93.431,13
3816,0.49,0.955,-3.339,0.0603,0.00855,0.0,0.281,160.051,7
3817,0.356,0.917,-6.006,0.0479,0.0335,0.0,0.406,171.176,7
3818,0.419,0.863,-4.155,0.0412,0.000484,0.0,0.388,123.009,7
3819,0.738,0.814,-4.414,0.0999,0.132,9.64e-06,0.126,119.041,9
3820,0.695,0.818,-5.379,0.0334,0.00647,4.87e-06,0.0219,119.965,9
3821,0.66,0.837,-4.315,0.0682,0.000147,6.62e-06,0.0788,135.158,3
3822,0.924,0.74,-1.299,0.0774,0.0827,0.0,0.163,133.974,9
3823,0.922,0.909,-2.429,0.27,0.0281,0.0,0.0856,95.295,13
3824,0.772,0.821,-0.14,0.25,0.223,0.0,0.148,91.921,13
3825,0.575,0.734,-4.949,0.057,0.0757,0.0,0.241,83.986,17
3826,0.646,0.741,-4.973,0.034,0.0275,0.0,0.312,123.077,12
3827,0.799,0.693,-8.828,0.284,0.0063,0.0,0.126,94.65,11
3828,0.832,0.756,-5.332,0.0515,0.0274,1.39e-06,0.206,110.034,9
3829,0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.368,186.113,7
3830,0.546,0.814,-5.146,0.0314,0.023,0.0,0.0972,104.98,3
3831,0.531,0.909,-4.236,0.034,0.0175,0.0,0.231,97.546,3
3832,0.475,0.432,-7.844,0.0302,0.183,0.0,0.161,94.605,17
3833,0.56,0.857,-4.145,0.0384,0.0594,0.0,0.381,119.975,7
3834,0.703,0.553,-6.176,0.0799,0.0518,0.0,0.101,99.989,0
3835,0.398,0.87,-6.766,0.0421,0.0014,4.43e-05,0.117,160.015,14
3836,0.636,0.855,-4.19,0.0593,0.00134,0.0,0.31,95.119,12
3837,0.577,0.604,-5.703,0.0495,0.000218,0.000579,0.477,167.719,7
3838,0.32,0.801,-4.25,0.054,0.0354,2.48e-06,0.13,194.784,14
3839,0.614,0.807,-3.405,0.0529,0.13,0.0,0.255,99.989,12
3840,0.666,0.992,-6.713,0.255,0.0121,0.0044,0.362,152.626,8
3841,0.296,0.619,-5.727,0.0288,0.097,0.0,0.114,110.001,17
3842,0.526,0.776,-4.169,0.0852,0.000431,0.0157,0.334,131.194,7
3843,0.401,0.946,-7.115,0.0652,0.00641,0.00212,0.161,157.866,14
3844,0.622,0.884,-6.715,0.0467,0.0403,0.371,0.282,109.722,6
3845,0.638,0.816,-5.503,0.0308,0.00149,0.00115,0.195,112.014,3
3846,0.33,0.952,-4.017,0.0614,0.000136,0.00228,0.132,146.001,14
3847,0.583,0.947,-5.12,0.0378,0.0185,0.00109,0.0679,135.448,3
3848,0.588,0.694,-4.278,0.0387,0.00948,0.0,0.113,126.027,3
3849,0.675,0.562,-7.678,0.0352,0.233,0.0,0.0816,130.098,1
3850,0.664,0.447,-7.272,0.289,0.112,0.0,0.091,83.138,13
3851,0.701,0.591,-6.646,0.0301,0.0979,2.53e-05,0.551,98.056,5
3852,0.712,0.463,-9.33,0.143,0.152,0.0,0.642,80.029,5
3853,0.506,0.745,-6.041,0.332,0.0594,0.0,0.373,161.798,8
3854,0.8,0.545,-7.002,0.127,0.00369,0.000461,0.0445,119.954,0
3855,0.877,0.445,-11.01,0.548,0.324,0.0,0.116,148.936,16
3856,0.566,0.861,-8.063,0.144,0.0142,0.459,0.675,124.713,5
3857,0.713,0.672,-6.559,0.0699,0.437,0.104,0.0996,103.032,15
3858,0.546,0.583,-7.317,0.0348,0.002,0.173,0.115,128.017,1
3859,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,101.018,9
3860,0.489,0.892,-4.757,0.0786,0.000369,0.00293,0.411,137.93,7
3861,0.559,0.716,-3.964,0.39,0.737,0.0,0.252,176.618,8
3862,0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,159.801,1
3863,0.797,0.779,-4.719,0.141,0.319,0.000142,0.266,82.37,12
3864,0.851,0.583,-11.022,0.286,0.0506,0.0,0.236,95.048,11
3865,0.62,0.574,-7.788,0.0479,0.569,0.0,0.19,100.023,15
3866,0.619,0.952,-4.452,0.0578,0.134,0.788,0.184,195.938,6
3867,0.885,0.94,-5.908,0.0913,0.161,0.0,0.0675,110.005,9
3868,0.782,0.713,-6.576,0.0899,0.0619,0.00125,0.108,159.839,1
3869,0.657,0.734,-4.832,0.484,0.149,0.0,0.139,91.03,13
3870,0.561,0.774,-3.144,0.447,0.399,1.84e-06,0.189,77.621,13
3871,0.644,0.728,-8.396,0.029,0.000988,0.0279,0.473,132.488,12
3872,0.594,0.946,-4.521,0.452,0.0869,0.0,0.306,155.826,8
3873,0.597,0.911,-4.1,0.0644,4.22e-05,0.00137,0.096,127.993,3
3874,0.626,0.859,-4.295,0.0378,0.00213,0.00412,0.081,100.01,3
3875,0.708,0.868,-3.287,0.0431,0.0313,0.0,0.122,124.994,3
3876,0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,139.059,11
3877,0.763,0.85,-3.052,0.0417,0.0304,1.21e-06,0.371,91.519,12
3878,0.516,0.915,-2.498,0.0562,0.0228,0.000789,0.125,174.032,14
3879,0.607,0.785,-5.955,0.258,0.211,3.34e-06,0.915,81.087,5
3880,0.494,0.939,-3.127,0.126,0.00666,0.0,0.139,177.751,14
3881,0.677,0.497,-5.763,0.0809,0.152,0.0,0.0911,99.137,0
3882,0.471,0.964,-3.293,0.0467,0.000179,0.0,0.541,156.014,7
3883,0.872,0.391,-9.144,0.242,0.469,4.13e-06,0.297,134.021,16
3884,0.662,0.858,-4.844,0.0428,0.00163,0.0,0.0456,133.993,3
3885,0.639,0.914,-3.661,0.0931,0.00226,0.0,0.513,120.07,12
3886,0.617,0.925,-5.708,0.0364,0.00427,0.00223,0.36,116.981,12
3887,0.506,0.93,-3.499,0.0675,0.129,0.00682,0.0931,146.994,14
3888,0.489,0.835,-4.448,0.0332,0.00746,0.0,0.146,145.885,14
3889,0.351,0.939,-4.469,0.0564,6.42e-05,0.00113,0.296,182.067,14
3890,0.357,0.667,-6.4,0.0514,0.09,0.0,0.0995,75.548,17
3891,0.645,0.688,-4.749,0.0341,0.0107,0.0,0.186,139.957,1
3892,0.593,0.712,-6.325,0.0286,0.00184,0.0,0.128,124.013,3
3893,0.59,0.671,-6.098,0.0706,0.0484,0.0,0.0604,149.982,1
3894,0.594,0.481,-8.525,0.0353,0.629,0.0126,0.0939,144.941,15
3895,0.732,0.75,-6.366,0.231,0.00264,0.0,0.109,155.096,11
3896,0.662,0.714,-5.68,0.121,0.312,0.0,0.179,147.997,1
3897,0.658,0.91,-3.499,0.316,0.00195,1.54e-05,0.158,92.332,13
3898,0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,112.238,9
3899,0.443,0.643,-6.519,0.0386,0.374,0.000106,0.1,105.0,17
3900,0.575,0.89,-4.129,0.112,0.109,1.7e-05,0.115,119.968,3
3901,0.625,0.763,-4.997,0.129,0.147,0.0106,0.214,88.753,12
3902,0.421,0.846,-4.302,0.0283,0.00174,0.0,0.166,158.351,14
3903,0.855,0.954,-1.19,0.264,0.529,0.0,0.205,114.635,13
3904,0.316,0.902,-2.061,0.0489,0.00207,0.00713,0.335,97.848,7
3905,0.357,0.975,-2.305,0.0594,0.000471,0.00559,0.446,137.067,7
3906,0.376,0.423,-8.499,0.0242,0.54,1.23e-05,0.361,85.213,4
3907,0.734,0.57,-7.066,0.133,0.847,2.14e-05,0.112,129.953,15
3908,0.746,0.251,-16.169,0.259,0.782,0.00203,0.106,139.999,4
3909,0.797,0.533,-9.74,0.0412,0.0172,0.000152,0.103,131.036,0
3910,0.314,0.824,-5.079,0.049,2.38e-06,0.673,0.384,100.151,6
3911,0.647,0.616,-4.948,0.0272,0.277,0.0,0.0816,93.019,17
3912,0.545,0.689,-6.539,0.0265,0.128,0.0,0.179,128.965,1
